,user,numlogonDay,numlogonNight,numlogoffDay,numlogoffNight,numPClogonDay,numPClogonNight,numPClogoffDay,numPClogoffNight,onoffNotsameDay,onoffNotsameNight
2903,OHG3736,0,356,0,356,0,1,0,1,0,0
2904,OHM1030,266,356,0,356,1,1,0,1,266,0
2905,OIP0988,0,356,0,356,0,1,0,1,0,0
2906,OJB1095,0,356,356,0,0,1,1,0,356,356
2907,OJB1538,0,356,2,354,0,1,1,1,2,2
2908,OJG3395,67,78,0,145,1,1,0,1,67,67
2909,OJM1324,0,356,356,0,0,1,1,0,356,356
2910,OJR2085,269,356,190,166,1,1,1,1,79,190
2911,OJT3599,86,119,106,13,1,1,1,1,20,106
2912,OJV2346,365,387,87,390,85,31,81,34,278,3
2913,OKF2007,0,356,0,356,0,1,0,1,0,0
2914,OKG1889,361,397,441,34,73,20,80,13,80,363
2915,OKH3777,286,539,0,458,1,1,0,1,286,81
2916,OLA2686,0,356,0,356,0,1,0,1,0,0
2917,OLB2930,293,358,218,162,23,3,24,2,75,196
2918,OLH3452,0,356,0,356,0,1,0,1,0,0
2919,OLR2564,0,356,0,356,0,1,0,1,0,0
2920,OMB2053,0,356,0,356,0,1,0,1,0,0
2921,OMB3507,0,356,192,164,0,1,1,1,192,192
2922,OMM0835,0,312,0,312,0,1,0,1,0,0
2923,OMP1671,0,356,0,356,0,1,0,1,0,0
2924,ONR3291,348,569,74,514,67,52,65,53,274,55
2925,OQL3890,287,356,0,356,1,1,0,1,287,0
2926,ORB0755,35,46,45,1,1,2,1,1,10,45
2927,ORB2880,323,327,13,359,14,4,13,4,310,32
2928,ORH2010,306,489,9,467,11,20,9,22,297,22
2929,ORJ1401,0,356,0,356,0,1,0,1,0,0
2930,ORM1484,339,404,418,42,54,16,57,11,79,362
2931,OSC1925,57,375,422,10,54,20,60,10,365,365
2932,OTD1228,45,388,47,386,43,33,45,31,2,2
2933,OUH0741,0,356,356,0,0,1,1,0,356,356
2934,OUJ2510,0,356,356,0,0,1,1,0,356,356
2935,OVM1496,0,356,356,0,0,1,1,0,356,356
2936,OWC2563,0,147,0,147,0,1,0,1,0,0
2937,OWD0981,0,356,356,0,0,1,1,0,356,356
2938,OWL2872,17,360,208,169,17,5,17,6,191,191
2939,OXS0363,0,356,356,0,0,1,1,0,356,356
2940,OZH2737,0,356,0,356,0,1,0,1,0,0
2941,PAA2738,353,392,79,390,70,37,71,35,274,2
2942,PAB0879,1,355,1,355,1,1,1,1,0,0
2943,PAF1373,332,371,65,371,63,16,61,16,267,0
2944,PAM0505,0,356,0,356,0,1,0,1,0,0
2945,PAS2864,0,356,193,163,0,1,1,1,193,193
2946,PCA3212,0,85,85,0,0,1,1,0,85,85
2947,PCA3344,20,359,20,359,20,4,20,4,0,0
2948,PCB0545,6,350,356,0,1,1,1,0,350,350
2949,PCB1603,0,356,356,0,0,1,1,0,356,356
2950,PCC0604,0,356,199,157,0,1,1,1,199,199
2951,PCM0609,9,435,196,248,9,7,12,5,187,187
2952,PCS1747,0,356,187,169,0,1,1,1,187,187
2953,PCT1234,178,229,0,229,1,1,0,1,178,0
2954,PDC1453,186,170,0,356,1,1,0,1,186,186
2955,PDG2607,267,421,0,421,1,1,0,1,267,0
2956,PDJ3711,0,356,0,356,0,1,0,1,0,0
2957,PDK3856,0,356,0,356,0,1,0,1,0,0
2958,PDM0304,3,353,356,0,1,1,1,0,353,353
2959,PEB3161,0,356,197,159,0,1,1,1,197,197
2960,PEB3768,0,356,0,356,0,1,0,1,0,0
2961,PEC0475,35,0,0,35,1,0,0,1,35,35
2962,PEV3531,0,356,356,0,0,1,1,0,356,356
2963,PEV3955,283,550,194,299,1,1,1,1,89,251
2964,PFC3807,0,356,0,356,0,1,0,1,0,0
2965,PGF3491,0,415,0,415,0,1,0,1,0,0
2966,PGM0342,279,356,0,356,1,1,0,1,279,0
2967,PGS3797,0,356,0,356,0,1,0,1,0,0
2968,PHA0726,0,356,0,356,0,1,0,1,0,0
2969,PHB0124,350,379,68,378,61,24,59,23,282,1
2970,PHB2209,0,356,0,356,0,1,0,1,0,0
2971,PHH1524,16,429,372,73,16,5,17,5,356,356
2972,PHO1937,368,369,444,9,77,14,81,9,76,360
2973,PIG2047,0,356,0,356,0,1,0,1,0,0
2974,PIM3569,271,356,356,0,1,1,1,0,85,356
2975,PIP3915,279,357,356,0,1,1,1,0,77,357
2976,PJC1252,20,483,40,463,20,8,21,8,20,20
2977,PJF2579,0,356,0,356,0,1,0,1,0,0
2978,PJM3025,0,79,79,0,0,1,1,0,79,79
2979,PJP2632,278,356,176,180,1,1,1,1,102,176
2980,PJS2078,0,356,204,152,0,1,1,1,204,204
2981,PKB2483,642,0,0,356,1,0,0,1,642,356
2982,PKB2732,0,356,0,356,0,1,0,1,0,0
2983,PKH0730,0,239,0,239,0,1,0,1,0,0
2984,PKR1145,19,431,385,65,18,7,20,6,366,366
2985,PLH0411,0,356,356,0,0,1,1,0,356,356
2986,PLH1807,26,395,383,38,24,13,28,9,357,357
2987,PLJ1771,159,580,200,425,46,388,44,390,41,155
2988,PLJ3274,0,356,0,356,0,1,0,1,0,0
2989,PLM3935,0,356,199,157,0,1,1,1,199,199
2990,PLT3283,0,356,0,356,0,1,0,1,0,0
2991,PMA2693,0,356,0,356,0,1,0,1,0,0
2992,PMF0768,383,372,466,11,95,16,100,11,83,361
2993,PMG0284,0,356,356,0,0,1,1,0,356,356
2994,PMG1376,0,356,356,0,0,1,1,0,356,356
2995,PMG2513,0,356,356,0,0,1,1,0,356,356
2996,PMH3484,365,382,96,378,82,27,84,23,269,4
2997,PMM0696,320,377,403,17,44,22,47,17,83,360
2998,PMT2264,0,356,0,356,0,1,0,1,0,0
2999,PNH1444,196,231,0,427,1,1,0,1,196,196
3000,PNL0018,277,356,0,356,1,1,0,1,277,0
3001,POD0750,367,373,447,9,73,18,81,9,80,364
3002,POS0615,0,412,356,56,0,1,1,1,356,356
3003,PPG2889,395,386,110,388,99,31,97,32,285,2
3004,PPP1295,335,522,250,274,44,16,43,16,85,248
3005,PPT3162,0,356,204,152,0,1,1,1,204,204
3006,PRH1717,0,356,356,0,0,1,1,0,356,356
3007,PRH2431,103,1337,290,1150,99,854,100,853,187,187
3008,PSC1608,0,356,356,0,0,1,1,0,356,356
3009,PSD1409,283,395,6,395,6,2,6,1,277,0
3010,PSG1938,0,233,233,0,0,1,1,0,233,233
3011,PSH3834,0,356,0,356,0,1,0,1,0,0
3012,PSP3592,301,359,380,1,22,4,24,1,79,358
3013,PSS2051,281,356,0,356,1,1,0,1,281,0
3014,PTG0587,0,356,0,356,0,1,0,1,0,0
3015,PTO1063,81,1325,77,1329,80,868,76,869,4,4
3016,PTR2613,0,356,0,356,0,1,0,1,0,0
3017,PTS0531,9,359,367,1,9,4,12,1,358,358
3018,PTS2487,619,51,0,399,1,1,0,1,619,348
3019,PVV3999,58,78,1,77,1,1,1,1,57,1
3020,PWG3063,0,356,356,0,0,1,1,0,356,356
3021,PWM0708,282,357,356,0,1,1,1,0,74,357
3022,PXR3453,0,356,0,356,0,1,0,1,0,0
3023,QAH0048,389,1340,111,1348,118,879,109,886,278,8
3024,QAH1315,291,579,206,325,9,9,10,8,85,254
3025,QAS1692,278,356,0,356,1,1,0,1,278,0
3026,QBH3579,280,355,0,356,1,1,0,1,280,1
3027,QBL1386,289,529,364,90,1,1,1,1,75,439
3028,QBR2250,278,356,356,0,1,1,1,0,78,356
3029,QCB1360,0,356,0,356,0,1,0,1,0,0
3030,QCD0386,0,356,0,356,0,1,0,1,0,0
3031,QCN2206,197,269,10,269,12,3,10,4,187,0
3032,QFD1857,0,356,356,0,0,1,1,0,356,356
3033,QFP3467,299,357,16,356,16,2,16,1,283,1
3034,QGH0041,362,1353,85,1355,86,845,84,846,277,2
3035,QGS1841,326,311,0,356,1,1,0,1,326,45
3036,QGS3009,0,356,356,0,0,1,1,0,356,356
3037,QHF3151,0,356,191,165,0,1,1,1,191,191
3038,QIC1832,0,356,0,356,0,1,0,1,0,0
3039,QIS2940,183,173,0,356,1,1,0,1,183,183
3040,QIT3029,0,356,356,0,0,1,1,0,356,356
3041,QJA3887,0,356,0,356,0,1,0,1,0,0
3042,QJF3038,102,1335,99,1338,99,861,96,864,3,3
3043,QJO1715,689,6,48,366,51,6,46,11,641,360
3044,QKO2718,0,356,356,0,0,1,1,0,356,356
3045,QKP3927,0,356,356,0,0,1,1,0,356,356
3046,QKV2583,0,356,0,356,0,1,0,1,0,0
3047,QLC0082,0,356,0,356,0,1,0,1,0,0
3048,QLW2245,1,368,357,12,1,3,2,3,356,356
3049,QMP2998,0,356,0,356,0,1,0,1,0,0
3050,QMV2796,0,356,0,356,0,1,0,1,0,0
3051,QNC3717,0,356,0,356,0,1,0,1,0,0
3052,QNG2121,0,356,356,0,0,1,1,0,356,356
3053,QNW0977,0,356,356,0,0,1,1,0,356,356
3054,QRJ0691,0,356,356,0,0,1,1,0,356,356
3055,QRJ1597,301,417,383,43,25,25,25,25,82,374
3056,QRR1242,0,356,0,356,0,1,0,1,0,0
3057,QSB1577,352,388,76,389,70,33,69,34,276,1
3058,QSG2525,279,356,356,0,1,1,1,0,77,356
3059,QSG3297,0,356,0,356,0,1,0,1,0,0
3060,QSM3147,0,356,185,171,0,1,1,1,185,185
3061,QWL3474,341,406,425,48,60,19,62,17,84,358
3062,QXH0396,208,267,267,0,1,1,1,0,59,267
3063,QYG1180,375,390,92,390,81,33,79,34,283,0
3064,RAA0675,0,356,198,158,0,1,1,1,198,198
3065,RAA1455,203,286,0,489,1,1,0,1,203,203
3066,RAA3570,358,386,439,22,64,28,69,21,81,364
3067,RAB0455,0,356,0,356,0,1,0,1,0,0
3068,RAB1712,0,356,356,0,0,1,1,0,356,356
3069,RAB2739,0,356,0,356,0,1,0,1,0,0
3070,RAC0362,0,356,356,0,0,1,1,0,356,356
3071,RAF1290,0,356,187,169,0,1,1,1,187,187
3072,RAF3369,0,294,0,294,0,1,0,1,0,0
3073,RAH1514,2,358,358,2,2,3,3,2,356,356
3074,RAH2750,0,356,0,356,0,1,0,1,0,0
3075,RAH3181,0,191,0,191,0,1,0,1,0,0
3076,RAI1483,0,356,356,0,0,1,1,0,356,356
3077,RAP0653,0,313,179,134,0,1,1,1,179,179
3078,RAS0223,0,356,0,356,0,1,0,1,0,0
3079,RAS0356,0,356,356,0,0,1,1,0,356,356
3080,RAS3446,40,315,41,315,1,1,1,1,1,0
3081,RAW3461,0,356,0,356,0,1,0,1,0,0
3082,RBB0585,0,356,0,356,0,1,0,1,0,0
3083,RBB3867,0,356,356,0,0,1,1,0,356,356
3084,RBG3850,0,356,0,356,0,1,0,1,0,0
3085,RBH3142,0,356,183,173,0,1,1,1,183,183
3086,RBO0327,0,356,0,356,0,1,0,1,0,0
3087,RBP1171,175,197,21,198,23,11,21,12,154,1
3088,RCB0302,189,167,0,356,1,1,0,1,189,189
3089,RCB2424,95,1332,277,1150,93,868,90,871,182,182
3090,RCB2645,0,356,193,163,0,1,1,1,193,193
3091,RCD2501,30,326,0,356,1,1,0,1,30,30
3092,RCF0044,422,1524,127,1514,134,955,125,963,295,10
3093,RCF0054,287,383,18,382,20,26,18,27,269,1
3094,RCF2057,0,356,0,356,0,1,0,1,0,0
3095,RCG0105,120,287,380,27,25,6,25,6,260,260
3096,RCG1241,0,356,0,356,0,1,0,1,0,0
3097,RCH2447,286,669,363,201,1,1,1,1,77,468
3098,RCH3533,274,360,356,0,1,1,1,0,82,360
3099,RCH3740,0,356,0,356,0,1,0,1,0,0
3100,RCJ0557,0,356,356,0,0,1,1,0,356,356
3101,RCL0068,0,356,0,356,0,1,0,1,0,0
3102,RCM1372,281,356,0,356,1,1,0,1,281,0
3103,RCM3458,0,356,0,356,0,1,0,1,0,0
3104,RCS2064,359,532,64,487,64,51,61,55,295,45
3105,RCT1697,344,611,52,521,51,36,47,40,292,90
3106,RCV1311,0,355,193,163,0,1,1,1,193,192
3107,RCW2838,0,356,178,178,0,1,1,1,178,178
3108,RCW3692,30,326,356,0,1,1,1,0,326,326
3109,RDA3381,507,187,17,380,20,4,16,7,490,193
3110,RDB0702,0,356,356,0,0,1,1,0,356,356
3111,RDB1645,0,356,0,356,0,1,0,1,0,0
3112,RDB1693,0,356,0,356,0,1,0,1,0,0
3113,RDC0378,0,356,190,166,0,1,1,1,190,190
3114,RDE3239,0,356,0,356,0,1,0,1,0,0
3115,RDF1248,286,356,0,356,1,1,0,1,286,0
3116,RDM1174,0,356,0,356,0,1,0,1,0,0
3117,RDP2116,0,356,356,0,0,1,1,0,356,356
3118,RDW0957,0,356,356,0,0,1,1,0,356,356
3119,REB0123,358,372,77,374,68,17,66,18,281,2
3120,REC0283,357,676,69,579,66,87,64,89,288,97
3121,REC2555,0,356,0,356,0,1,0,1,0,0
3122,REF3266,291,404,372,47,16,2,17,1,81,357
3123,REG2171,285,356,356,0,1,1,1,0,71,356
3124,REJ2666,317,373,402,2,31,6,35,2,85,371
3125,REK1037,378,381,96,382,87,25,84,27,282,1
3126,REL3735,0,356,0,356,0,1,0,1,0,0
3127,REM0580,285,522,58,453,54,38,53,39,227,69
3128,RFB2959,469,162,0,356,1,1,0,1,469,194
3129,RFJ2193,0,356,356,0,0,1,1,0,356,356
3130,RFS1633,288,356,356,0,1,1,1,0,68,356
3131,RFS2923,0,356,192,164,0,1,1,1,192,192
3132,RGB0263,0,356,0,356,0,1,0,1,0,0
3133,RGB0901,0,356,0,356,0,1,0,1,0,0
3134,RGB1346,267,356,356,0,1,1,1,0,89,356
3135,RGB1581,343,393,67,394,64,38,63,39,276,1
3136,RGB1869,0,356,356,0,0,1,1,0,356,356
3137,RGM3111,0,356,356,0,0,1,1,0,356,356
3138,RGP0451,279,356,0,356,1,1,0,1,279,0
3139,RGR0706,0,356,356,0,0,1,1,0,356,356
3140,RHA3613,0,356,356,0,0,1,1,0,356,356
3141,RHB1721,0,356,0,356,0,1,0,1,0,0
3142,RHD0787,0,356,0,356,0,1,0,1,0,0
3143,RHF0046,81,1341,76,1346,79,862,74,867,5,5
3144,RHG1647,0,356,0,356,0,1,0,1,0,0
3145,RHL0268,518,176,35,366,38,8,34,11,483,190
3146,RHM3909,0,356,356,0,0,1,1,0,356,356
3147,RHO0678,0,523,189,334,0,1,1,1,189,189
3148,RHR2835,54,389,255,188,51,13,54,11,201,201
3149,RIB1582,272,356,0,356,1,1,0,1,272,0
3150,RIE2876,278,356,0,356,1,1,0,1,278,0
3151,RIJ2470,356,0,0,356,1,0,0,1,356,356
3152,RIK1631,0,356,356,0,0,1,1,0,356,356
3153,RIS2436,100,1348,291,1157,96,876,94,879,191,191
3154,RJA0402,41,415,40,416,41,10,40,11,1,1
3155,RJB1151,0,356,356,0,0,1,1,0,356,356
3156,RJB1424,0,356,0,356,0,1,0,1,0,0
3157,RJB2622,356,0,0,356,1,0,0,1,356,356
3158,RJD2647,0,356,189,167,0,1,1,1,189,189
3159,RJF3299,91,387,96,382,83,31,86,27,5,5
3160,RJF3634,0,270,0,270,0,1,0,1,0,0
3161,RJG2239,334,373,432,9,67,17,73,9,98,364
3162,RJG3325,308,366,37,364,35,11,36,9,271,2
3163,RJH0219,338,530,57,486,54,32,54,31,281,44
3164,RJH3796,0,356,0,356,0,1,0,1,0,0
3165,RJM0343,0,356,0,356,0,1,0,1,0,0
3166,RJM3227,0,356,0,356,0,1,0,1,0,0
3167,RJM3957,355,375,277,175,71,20,74,17,78,200
3168,RJO1791,0,356,0,356,0,1,0,1,0,0
3169,RJP1091,0,356,0,356,0,1,0,1,0,0
3170,RJS0846,201,155,0,356,1,1,0,1,201,201
3171,RJS3256,0,137,137,0,0,1,1,0,137,137
3172,RJS3479,0,356,356,0,0,1,1,0,356,356
3173,RJW1440,269,356,0,356,1,1,0,1,269,0
3174,RJW2318,0,356,13,343,0,1,1,1,13,13
3175,RKA2561,0,356,0,356,0,1,0,1,0,0
3176,RKE1589,0,356,356,0,0,1,1,0,356,356
3177,RKG2587,87,269,0,356,1,1,0,1,87,87
3178,RKH1569,274,356,0,356,1,1,0,1,274,0
3179,RKH1801,0,356,356,0,0,1,1,0,356,356
3180,RKH2877,302,371,15,369,16,3,15,3,287,2
3181,RKH3803,0,356,0,356,0,1,0,1,0,0
3182,RKJ3379,0,299,0,299,0,1,0,1,0,0
3183,RKL2682,0,356,0,356,0,1,0,1,0,0
3184,RKM3650,0,356,0,356,0,1,0,1,0,0
3185,RKW1754,0,356,189,167,0,1,1,1,189,189
3186,RLB1334,390,378,471,13,98,23,105,13,81,365
3187,RLH0358,201,256,0,256,1,1,0,1,201,0
3188,RLH1548,0,356,7,349,0,1,1,1,7,7
3189,RLK3490,374,374,92,374,81,20,81,18,282,0
3190,RLP3268,357,444,443,53,73,16,75,13,86,391
3191,RLR0365,0,356,0,356,0,1,0,1,0,0
3192,RLS0761,197,159,0,356,1,1,0,1,197,197
3193,RLS1738,81,368,76,373,74,13,68,17,5,5
3194,RMB0885,0,356,0,356,0,1,0,1,0,0
3195,RMB2275,0,356,0,356,0,1,0,1,0,0
3196,RMC2177,0,356,356,0,0,1,1,0,356,356
3197,RMD0792,7,428,8,427,7,31,8,30,1,1
3198,RME0448,367,388,88,390,81,31,78,34,279,2
3199,RME2477,356,0,1,355,1,0,1,1,355,355
3200,RML2759,71,386,433,24,65,30,72,23,362,362
3201,RML2789,0,356,0,356,0,1,0,1,0,0
3202,RMN1355,0,356,356,0,0,1,1,0,356,356
3203,RMO2439,81,1280,268,1093,80,840,79,842,187,187
3204,RMP3510,0,257,132,125,0,1,1,1,132,132
3205,RMR0341,0,356,59,297,0,1,1,1,59,59
3206,RMR2694,0,356,356,0,0,1,1,0,356,356
3207,RNB0519,0,355,0,356,0,1,0,1,0,1
3208,RNB2679,0,45,0,45,0,1,0,1,0,0
3209,RNC3417,0,322,0,322,0,1,0,1,0,0
3210,RND1473,0,356,356,0,0,1,1,0,356,356
3211,RNM0466,147,1261,95,1313,96,840,92,843,52,52
3212,ROA3171,198,199,65,191,56,9,59,5,133,8
3213,ROB2744,0,356,0,356,0,1,0,1,0,0
3214,ROH1347,0,355,356,0,0,1,1,0,356,355
3215,ROH3778,0,356,0,356,0,1,0,1,0,0
3216,ROR3483,0,500,0,500,0,1,0,1,0,0
3217,ROR3967,0,356,0,356,0,1,0,1,0,0
3218,ROS2030,31,325,356,0,1,1,1,0,325,325
3219,RPB0029,0,588,363,225,0,1,1,1,363,363
3220,RPC0205,7,409,356,60,1,1,1,1,349,349
3221,RPF2614,356,0,0,356,1,0,0,1,356,356
3222,RPG0403,0,356,0,356,0,1,0,1,0,0
3223,RPH2326,2,368,2,368,2,13,2,13,0,0
3224,RPL2640,0,356,198,158,0,1,1,1,198,198
3225,RPS3617,8,381,366,23,8,5,11,3,358,358
3226,RPW0026,21,17,22,16,1,1,1,1,1,1
3227,RPW2445,0,356,356,0,0,1,1,0,356,356
3228,RQN2039,305,357,390,0,32,2,33,0,85,357
3229,RQR3924,0,119,119,0,0,1,1,0,119,119
3230,RRA0643,356,0,15,341,1,0,1,1,341,341
3231,RRD2697,270,356,356,0,1,1,1,0,86,356
3232,RRH0638,77,0,5,40,6,0,5,1,72,40
3233,RRH3057,309,426,381,74,23,7,23,7,72,352
3234,RRM2175,0,356,356,0,0,1,1,0,356,356
3235,RRM3789,0,356,0,356,0,1,0,1,0,0
3236,RRS2359,278,356,0,356,1,1,0,1,278,0
3237,RRT1417,274,356,0,356,1,1,0,1,274,0
3238,RSA2941,34,27,0,61,1,1,0,1,34,34
3239,RSE2181,0,356,356,0,0,1,1,0,356,356
3240,RSE2382,0,356,0,356,0,1,0,1,0,0
3241,RSG0687,350,387,448,21,76,29,83,20,98,366
3242,RSG2931,0,356,189,167,0,1,1,1,189,189
3243,RSJ0891,10,346,107,249,1,1,1,1,97,97
3244,RSM1089,0,356,0,356,0,1,0,1,0,0
3245,RSM3742,0,356,0,356,0,1,0,1,0,0
3246,RSR2681,0,356,0,356,0,1,0,1,0,0
3247,RSS0875,287,356,0,356,1,1,0,1,287,0
3248,RSS3182,12,192,25,179,12,2,13,2,13,13
3249,RSV2438,376,1337,277,1158,97,860,93,864,99,179
3250,RSV3166,155,191,5,187,2,1,2,1,150,4
3251,RSW3232,0,356,0,356,0,1,0,1,0,0
3252,RTA1201,0,79,79,0,0,1,1,0,79,79
3253,RTD0762,186,170,0,356,1,1,0,1,186,186
3254,RTM0849,198,158,0,356,1,1,0,1,198,198
3255,RTN3680,294,368,15,367,15,12,15,11,279,1
3256,RTP0754,326,448,406,55,44,17,48,13,80,393
3257,RTS2009,31,470,32,469,30,13,31,12,1,1
3258,RTW2758,0,356,356,0,0,1,1,0,356,356
3259,RUB1156,316,372,44,374,45,17,42,19,272,2
3260,RUC1198,0,356,356,0,0,1,1,0,356,356
3261,RVB0303,513,198,41,392,42,31,38,35,472,194
3262,RVH0535,352,364,437,4,73,9,77,4,85,360
3263,RVL1688,0,356,0,356,0,1,0,1,0,0
3264,RVR0095,0,356,356,0,0,1,1,0,356,356
3265,RVV0317,305,536,13,465,15,14,13,15,292,71
3266,RWH3312,301,363,25,363,26,7,25,7,276,0
3267,RWN1705,59,380,261,178,56,11,60,8,202,202
3268,RWS3699,361,549,438,126,72,26,76,22,77,423
3269,RXG1504,0,356,356,0,0,1,1,0,356,356
3270,RXN2265,383,377,97,378,87,22,85,23,286,1
3271,SAB0817,18,357,18,357,18,2,18,2,0,0
3272,SAB1954,295,536,11,486,12,10,11,10,284,50
3273,SAB2761,0,356,356,0,0,1,1,0,356,356
3274,SAB3286,363,383,95,378,80,25,81,21,268,5
3275,SAB3860,351,458,61,424,59,19,57,20,290,34
3276,SAC0374,0,147,0,147,0,1,0,1,0,0
3277,SAC3963,0,356,0,356,0,1,0,1,0,0
3278,SAD3259,368,479,447,71,73,25,77,18,79,408
3279,SAH2292,0,356,356,0,0,1,1,0,356,356
3280,SAL2493,0,356,0,356,0,1,0,1,0,0
3281,SAM2567,0,356,0,356,0,1,0,1,0,0
3282,SAM3782,0,356,0,356,0,1,0,1,0,0
3283,SAM3855,333,509,51,450,50,18,49,19,282,59
3284,SAM3862,0,356,0,356,0,1,0,1,0,0
3285,SAP1888,0,356,356,0,0,1,1,0,356,356
3286,SAP2173,0,356,356,0,0,1,1,0,356,356
3287,SAP3390,541,192,72,382,64,24,62,25,469,190
3288,SAR1883,0,356,356,0,0,1,1,0,356,356
3289,SAR2066,296,579,0,480,1,1,0,1,296,99
3290,SAS1098,0,356,356,0,0,1,1,0,356,356
3291,SAT3766,311,385,27,385,26,29,25,29,284,0
3292,SAV3457,26,330,33,323,1,1,1,1,7,7
3293,SBD1557,0,356,0,356,0,1,0,1,0,0
3294,SBG3983,19,422,17,424,19,21,16,25,2,2
3295,SBH3683,0,356,356,0,0,1,1,0,356,356
3296,SBJ3628,0,356,356,0,0,1,1,0,356,356
3297,SBK3515,0,356,182,174,0,1,1,1,182,182
3298,SBM2719,0,356,356,0,0,1,1,0,356,356
3299,SBO3115,0,356,356,0,0,1,1,0,356,356
3300,SBS1606,0,356,356,0,0,1,1,0,356,356
3301,SBT2281,0,356,0,356,0,1,0,1,0,0
3302,SBT2585,0,355,0,356,0,1,0,1,0,1
3303,SBW3023,0,356,356,0,0,1,1,0,356,356
3304,SCB1280,277,356,187,169,1,1,1,1,90,187
3305,SCB2814,288,356,0,356,1,1,0,1,288,0
3306,SCC0067,638,0,0,356,1,0,0,1,638,356
3307,SCC1896,0,355,356,0,0,1,1,0,356,355
3308,SCC2526,0,356,356,0,0,1,1,0,356,356
3309,SCD2333,0,356,47,309,0,1,1,1,47,47
3310,SCD3192,0,355,356,0,0,1,1,0,356,355
3311,SCE1877,280,361,378,2,20,6,23,2,98,359
3312,SCF0330,0,356,0,356,0,1,0,1,0,0
3313,SCG2695,5,351,356,0,1,1,1,0,351,351
3314,SCH1013,0,356,0,356,0,1,0,1,0,0
3315,SCH3567,0,355,356,0,0,1,1,0,356,355
3316,SCH3716,0,356,0,356,0,1,0,1,0,0
3317,SCH3858,0,356,0,356,0,1,0,1,0,0
3318,SCJ0179,302,446,222,249,25,22,27,20,80,197
3319,SCJ2279,0,356,0,356,0,1,0,1,0,0
3320,SCL0022,0,356,356,0,0,1,1,0,356,356
3321,SCL2577,5,399,5,399,5,22,5,22,0,0
3322,SCM0778,0,356,356,0,0,1,1,0,356,356
3323,SCM2538,0,356,0,356,0,1,0,1,0,0
3324,SCM3407,531,233,59,426,58,12,54,17,472,193
3325,SCM3950,278,356,180,176,1,1,1,1,98,180
3326,SCP1116,0,356,0,356,0,1,0,1,0,0
3327,SCP3664,0,356,0,356,0,1,0,1,0,0
3328,SCR0898,0,356,0,356,0,1,0,1,0,0
3329,SCR2455,286,361,374,3,17,6,18,3,88,358
3330,SDB3500,0,356,0,356,0,1,0,1,0,0
3331,SDC2793,271,356,0,356,1,1,0,1,271,0
3332,SDC3561,177,223,233,4,15,6,16,4,56,219
3333,SDE2662,288,365,197,174,7,10,6,11,91,191
3334,SDF3082,1,355,0,356,1,1,0,1,1,1
3335,SDH1556,0,420,0,420,0,1,0,1,0,0
3336,SDH2394,66,530,65,531,62,39,61,39,1,1
3337,SDM2550,276,356,0,356,1,1,0,1,276,0
3338,SDM3560,0,356,356,0,0,1,1,0,356,356
3339,SDN2932,367,373,297,174,83,18,89,12,70,199
3340,SDR1227,0,356,0,356,0,1,0,1,0,0
3341,SDW0370,360,385,92,382,81,29,80,26,268,3
3342,SED0972,0,356,356,0,0,1,1,0,356,356
3343,SEM1862,276,356,356,0,1,1,1,0,80,356
3344,SEM1983,217,0,0,123,1,0,0,1,217,123
3345,SEM2492,0,356,0,356,0,1,0,1,0,0
3346,SEN0534,0,356,356,0,0,1,1,0,356,356
3347,SER0621,0,567,362,205,0,1,1,1,362,362
3348,SER2158,0,356,356,0,0,1,1,0,356,356
3349,SES2670,58,370,419,9,56,14,62,8,361,361
3350,SFC2336,0,301,0,301,0,1,0,1,0,0
3351,SFE0723,0,356,0,356,0,1,0,1,0,0
3352,SFL0092,0,356,356,0,0,1,1,0,356,356
3353,SFM2226,0,356,356,0,0,1,1,0,356,356
3354,SGB1636,0,356,356,0,0,1,1,0,356,356
3355,SGC1001,0,356,0,356,0,1,0,1,0,0
3356,SGC2111,353,412,74,411,68,52,67,51,279,1
3357,SGF2611,109,382,111,380,97,27,101,24,2,2
3358,SGK1941,368,386,458,18,84,31,94,18,90,368
3359,SGM2153,0,301,301,0,0,1,1,0,301,301
3360,SGP1124,285,356,356,0,1,1,1,0,71,356
3361,SGP2174,0,355,356,0,0,1,1,0,356,355
3362,SGR0658,0,356,183,173,0,1,1,1,183,183
3363,SGR1164,23,372,24,371,23,16,24,16,1,1
3364,SGV2780,0,356,0,356,0,1,0,1,0,0
3365,SGW0112,295,356,12,359,12,5,12,4,283,3
3366,SGW0443,0,356,0,356,0,1,0,1,0,0
3367,SHB2106,0,356,0,356,0,1,0,1,0,0
3368,SHB3512,10,444,211,243,9,6,11,5,201,201
3369,SHC1585,0,356,356,0,0,1,1,0,356,356
3370,SHG1281,0,356,176,180,0,1,1,1,176,176
3371,SHH0970,269,356,356,0,1,1,1,0,87,356
3372,SHM2429,103,1353,273,1183,103,873,98,877,170,170
3373,SHN0104,0,55,55,0,0,1,1,0,55,55
3374,SHP1418,364,420,102,404,82,28,80,31,262,16
3375,SHP1713,0,356,356,0,0,1,1,0,356,356
3376,SHS3176,8,348,64,292,1,1,1,1,56,56
3377,SHT3548,0,356,0,356,0,1,0,1,0,0
3378,SHW3011,0,356,0,356,0,1,0,1,0,0
3379,SIM3373,0,356,0,356,0,1,0,1,0,0
3380,SIP2293,19,360,375,4,19,5,20,4,356,356
3381,SIP2907,274,356,187,169,1,1,1,1,87,187
